ID,Title,Link,Difficulty,Paid Only,Status,Slug,Tags
3639,Minimum Time to Activate String,https://leetcode.com/problems/minimum-time-to-activate-string/,MEDIUM,False,TO_DO,minimum-time-to-activate-string,"Array, Binary Search"
3640,Trionic Array II,https://leetcode.com/problems/trionic-array-ii/,HARD,False,TO_DO,trionic-array-ii,"Array, Dynamic Programming"
3641,Longest Semi-Repeating Subarray,https://leetcode.com/problems/longest-semi-repeating-subarray/,MEDIUM,True,TO_DO,longest-semi-repeating-subarray,"Array, Hash Table, Sliding Window"
3642,Find Books with Polarized Opinions,https://leetcode.com/problems/find-books-with-polarized-opinions/,MEDIUM,False,TO_DO,find-books-with-polarized-opinions,
3643,Flip Square Submatrix Vertically,https://leetcode.com/problems/flip-square-submatrix-vertically/,EASY,False,TO_DO,flip-square-submatrix-vertically,"Array, Two Pointers, Matrix"
3644,Maximum K to Sort a Permutation,https://leetcode.com/problems/maximum-k-to-sort-a-permutation/,MEDIUM,False,TO_DO,maximum-k-to-sort-a-permutation,"Array, Bit Manipulation"
3645,Maximum Total from Optimal Activation Order,https://leetcode.com/problems/maximum-total-from-optimal-activation-order/,MEDIUM,False,TO_DO,maximum-total-from-optimal-activation-order,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue)"
3646,Next Special Palindrome Number,https://leetcode.com/problems/next-special-palindrome-number/,HARD,False,TO_DO,next-special-palindrome-number,"Backtracking, Bit Manipulation"
3647,Maximum Weight in Two Bags,https://leetcode.com/problems/maximum-weight-in-two-bags/,MEDIUM,True,TO_DO,maximum-weight-in-two-bags,"Array, Dynamic Programming"
3648,Minimum Sensors to Cover Grid,https://leetcode.com/problems/minimum-sensors-to-cover-grid/,MEDIUM,False,TO_DO,minimum-sensors-to-cover-grid,Math
3649,Number of Perfect Pairs,https://leetcode.com/problems/number-of-perfect-pairs/,MEDIUM,False,TO_DO,number-of-perfect-pairs,"Array, Math, Two Pointers, Sorting"
3650,Minimum Cost Path with Edge Reversals,https://leetcode.com/problems/minimum-cost-path-with-edge-reversals/,MEDIUM,False,TO_DO,minimum-cost-path-with-edge-reversals,"Graph Theory, Heap (Priority Queue), Shortest Path"
3651,Minimum Cost Path with Teleportations,https://leetcode.com/problems/minimum-cost-path-with-teleportations/,HARD,False,TO_DO,minimum-cost-path-with-teleportations,"Array, Dynamic Programming, Matrix"
3652,Best Time to Buy and Sell Stock using Strategy,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-using-strategy/,MEDIUM,False,TO_DO,best-time-to-buy-and-sell-stock-using-strategy,"Array, Sliding Window, Prefix Sum"
3653,XOR After Range Multiplication Queries I,https://leetcode.com/problems/xor-after-range-multiplication-queries-i/,MEDIUM,False,TO_DO,xor-after-range-multiplication-queries-i,"Array, Divide and Conquer, Simulation"
3654,Minimum Sum After Divisible Sum Deletions,https://leetcode.com/problems/minimum-sum-after-divisible-sum-deletions/,MEDIUM,False,TO_DO,minimum-sum-after-divisible-sum-deletions,"Array, Hash Table, Dynamic Programming, Prefix Sum"
3655,XOR After Range Multiplication Queries II,https://leetcode.com/problems/xor-after-range-multiplication-queries-ii/,HARD,False,TO_DO,xor-after-range-multiplication-queries-ii,"Array, Divide and Conquer"
3656,Determine if a Simple Graph Exists,https://leetcode.com/problems/determine-if-a-simple-graph-exists/,MEDIUM,True,TO_DO,determine-if-a-simple-graph-exists,"Array, Binary Search, Graph Theory, Sorting, Prefix Sum"
3657,Find Loyal Customers,https://leetcode.com/problems/find-loyal-customers/,MEDIUM,False,TO_DO,find-loyal-customers,
3658,GCD of Odd and Even Sums,https://leetcode.com/problems/gcd-of-odd-and-even-sums/,EASY,False,TO_DO,gcd-of-odd-and-even-sums,"Math, Number Theory"
3659,Partition Array Into K-Distinct Groups,https://leetcode.com/problems/partition-array-into-k-distinct-groups/,MEDIUM,False,TO_DO,partition-array-into-k-distinct-groups,"Array, Hash Table, Counting"
3660,Jump Game IX,https://leetcode.com/problems/jump-game-ix/,MEDIUM,False,TO_DO,jump-game-ix,"Array, Dynamic Programming"
3661,Maximum Walls Destroyed by Robots,https://leetcode.com/problems/maximum-walls-destroyed-by-robots/,HARD,False,TO_DO,maximum-walls-destroyed-by-robots,"Array, Binary Search, Dynamic Programming, Sorting"
3662,Filter Characters by Frequency,https://leetcode.com/problems/filter-characters-by-frequency/,EASY,True,TO_DO,filter-characters-by-frequency,"Hash Table, String, Counting"
3663,Find The Least Frequent Digit,https://leetcode.com/problems/find-the-least-frequent-digit/,EASY,False,TO_DO,find-the-least-frequent-digit,"Array, Hash Table, Math, Counting"
3664,Two-Letter Card Game,https://leetcode.com/problems/two-letter-card-game/,MEDIUM,False,TO_DO,two-letter-card-game,"Array, Hash Table, String, Counting, Enumeration"
3665,Twisted Mirror Path Count,https://leetcode.com/problems/twisted-mirror-path-count/,MEDIUM,False,TO_DO,twisted-mirror-path-count,"Array, Dynamic Programming, Matrix"
3666,Minimum Operations to Equalize Binary String,https://leetcode.com/problems/minimum-operations-to-equalize-binary-string/,HARD,False,TO_DO,minimum-operations-to-equalize-binary-string,"Math, String, Breadth-First Search, Union-Find, Ordered Set"
3667,Sort Array By Absolute Value,https://leetcode.com/problems/sort-array-by-absolute-value/,EASY,True,TO_DO,sort-array-by-absolute-value,"Array, Math, Two Pointers, Sorting"
3668,Restore Finishing Order,https://leetcode.com/problems/restore-finishing-order/,EASY,False,TO_DO,restore-finishing-order,"Array, Hash Table"
3669,Balanced K-Factor Decomposition,https://leetcode.com/problems/balanced-k-factor-decomposition/,MEDIUM,False,TO_DO,balanced-k-factor-decomposition,"Math, Backtracking, Number Theory"
3670,Maximum Product of Two Integers With No Common Bits,https://leetcode.com/problems/maximum-product-of-two-integers-with-no-common-bits/,MEDIUM,False,TO_DO,maximum-product-of-two-integers-with-no-common-bits,"Array, Dynamic Programming, Bit Manipulation"
3671,Sum of Beautiful Subsequences,https://leetcode.com/problems/sum-of-beautiful-subsequences/,HARD,False,TO_DO,sum-of-beautiful-subsequences,"Array, Math, Binary Indexed Tree, Number Theory"
3672,Sum of Weighted Modes in Subarrays,https://leetcode.com/problems/sum-of-weighted-modes-in-subarrays/,MEDIUM,True,TO_DO,sum-of-weighted-modes-in-subarrays,"Array, Hash Table, Sliding Window, Counting, Ordered Set"
3673,Find Zombie Sessions,https://leetcode.com/problems/find-zombie-sessions/,HARD,False,TO_DO,find-zombie-sessions,
3674,Minimum Operations to Equalize Array,https://leetcode.com/problems/minimum-operations-to-equalize-array/,EASY,False,TO_DO,minimum-operations-to-equalize-array,"Array, Bit Manipulation, Brainteaser"
3675,Minimum Operations to Transform String,https://leetcode.com/problems/minimum-operations-to-transform-string/,MEDIUM,False,TO_DO,minimum-operations-to-transform-string,"String, Greedy"
3676,Count Bowl Subarrays,https://leetcode.com/problems/count-bowl-subarrays/,MEDIUM,False,TO_DO,count-bowl-subarrays,"Array, Stack, Monotonic Stack"
3677,Count Binary Palindromic Numbers,https://leetcode.com/problems/count-binary-palindromic-numbers/,HARD,False,TO_DO,count-binary-palindromic-numbers,"Math, Bit Manipulation"
3678,Smallest Absent Positive Greater Than Average,https://leetcode.com/problems/smallest-absent-positive-greater-than-average/,EASY,False,TO_DO,smallest-absent-positive-greater-than-average,"Array, Hash Table"
3679, Minimum Discards to Balance Inventory,https://leetcode.com/problems/minimum-discards-to-balance-inventory/,MEDIUM,False,TO_DO,minimum-discards-to-balance-inventory,"Array, Hash Table, Sliding Window, Simulation, Counting"
3680,Generate Schedule,https://leetcode.com/problems/generate-schedule/,MEDIUM,False,TO_DO,generate-schedule,"Array, Math, Greedy"
3681,Maximum XOR of Subsequences,https://leetcode.com/problems/maximum-xor-of-subsequences/,HARD,False,TO_DO,maximum-xor-of-subsequences,"Array, Math, Greedy, Bit Manipulation"
3682,Minimum Index Sum of Common Elements,https://leetcode.com/problems/minimum-index-sum-of-common-elements/,MEDIUM,True,TO_DO,minimum-index-sum-of-common-elements,"Array, Hash Table"
3683,Earliest Time to Finish One Task,https://leetcode.com/problems/earliest-time-to-finish-one-task/,EASY,False,TO_DO,earliest-time-to-finish-one-task,Array
3684,Maximize Sum of At Most K Distinct Elements,https://leetcode.com/problems/maximize-sum-of-at-most-k-distinct-elements/,EASY,False,TO_DO,maximize-sum-of-at-most-k-distinct-elements,"Array, Hash Table, Greedy, Sorting"
3685,Subsequence Sum After Capping Elements,https://leetcode.com/problems/subsequence-sum-after-capping-elements/,MEDIUM,False,TO_DO,subsequence-sum-after-capping-elements,"Array, Two Pointers, Dynamic Programming, Sorting"
3686,Number of Stable Subsequences,https://leetcode.com/problems/number-of-stable-subsequences/,HARD,False,TO_DO,number-of-stable-subsequences,"Array, Dynamic Programming"
3687,Library Late Fee Calculator,https://leetcode.com/problems/library-late-fee-calculator/,EASY,True,TO_DO,library-late-fee-calculator,"Array, Simulation"
3688,Bitwise OR of Even Numbers in an Array,https://leetcode.com/problems/bitwise-or-of-even-numbers-in-an-array/,EASY,False,TO_DO,bitwise-or-of-even-numbers-in-an-array,"Array, Bit Manipulation, Simulation"
3689,Maximum Total Subarray Value I,https://leetcode.com/problems/maximum-total-subarray-value-i/,MEDIUM,False,TO_DO,maximum-total-subarray-value-i,"Array, Greedy"
3690,Split and Merge Array Transformation,https://leetcode.com/problems/split-and-merge-array-transformation/,MEDIUM,False,TO_DO,split-and-merge-array-transformation,"Array, Hash Table, Breadth-First Search"
3691,Maximum Total Subarray Value II,https://leetcode.com/problems/maximum-total-subarray-value-ii/,HARD,False,TO_DO,maximum-total-subarray-value-ii,"Array, Greedy, Segment Tree, Heap (Priority Queue)"
3692,Majority Frequency Characters,https://leetcode.com/problems/majority-frequency-characters/,EASY,False,TO_DO,majority-frequency-characters,"Hash Table, String, Counting"
3693,Climbing Stairs II,https://leetcode.com/problems/climbing-stairs-ii/,MEDIUM,False,TO_DO,climbing-stairs-ii,"Array, Dynamic Programming"
3694,Distinct Points Reachable After Substring Removal,https://leetcode.com/problems/distinct-points-reachable-after-substring-removal/,MEDIUM,False,TO_DO,distinct-points-reachable-after-substring-removal,"Hash Table, String, Sliding Window, Prefix Sum"
3695,Maximize Alternating Sum Using Swaps,https://leetcode.com/problems/maximize-alternating-sum-using-swaps/,HARD,False,TO_DO,maximize-alternating-sum-using-swaps,"Array, Greedy, Union-Find, Sorting"
3696,Maximum Distance Between Unequal Words in Array I,https://leetcode.com/problems/maximum-distance-between-unequal-words-in-array-i/,EASY,True,TO_DO,maximum-distance-between-unequal-words-in-array-i,"Array, String"
3697,Compute Decimal Representation,https://leetcode.com/problems/compute-decimal-representation/,EASY,False,TO_DO,compute-decimal-representation,"Array, Math"
3698,Split Array With Minimum Difference,https://leetcode.com/problems/split-array-with-minimum-difference/,MEDIUM,False,TO_DO,split-array-with-minimum-difference,"Array, Prefix Sum"
3699,Number of ZigZag Arrays I,https://leetcode.com/problems/number-of-zigzag-arrays-i/,HARD,False,TO_DO,number-of-zigzag-arrays-i,"Dynamic Programming, Prefix Sum"
3700,Number of ZigZag Arrays II,https://leetcode.com/problems/number-of-zigzag-arrays-ii/,HARD,False,TO_DO,number-of-zigzag-arrays-ii,"Math, Dynamic Programming"
3701,Compute Alternating Sum,https://leetcode.com/problems/compute-alternating-sum/,EASY,False,TO_DO,compute-alternating-sum,"Array, Simulation"
3702,Longest Subsequence With Non-Zero Bitwise XOR,https://leetcode.com/problems/longest-subsequence-with-non-zero-bitwise-xor/,MEDIUM,False,TO_DO,longest-subsequence-with-non-zero-bitwise-xor,"Array, Bit Manipulation"
3703,Remove K-Balanced Substrings,https://leetcode.com/problems/remove-k-balanced-substrings/,MEDIUM,False,TO_DO,remove-k-balanced-substrings,"String, Stack, Simulation"
3704,Count No-Zero Pairs That Sum to N,https://leetcode.com/problems/count-no-zero-pairs-that-sum-to-n/,HARD,False,TO_DO,count-no-zero-pairs-that-sum-to-n,"Math, Dynamic Programming"
3705,Find Golden Hour Customers,https://leetcode.com/problems/find-golden-hour-customers/,MEDIUM,False,TO_DO,find-golden-hour-customers,
3706,Maximum Distance Between Unequal Words in Array II,https://leetcode.com/problems/maximum-distance-between-unequal-words-in-array-ii/,MEDIUM,True,TO_DO,maximum-distance-between-unequal-words-in-array-ii,"Array, String"
3707,Equal Score Substrings,https://leetcode.com/problems/equal-score-substrings/,EASY,False,TO_DO,equal-score-substrings,"String, Prefix Sum"
3708,Longest Fibonacci Subarray,https://leetcode.com/problems/longest-fibonacci-subarray/,MEDIUM,False,TO_DO,longest-fibonacci-subarray,Array
3709,Design Exam Scores Tracker,https://leetcode.com/problems/design-exam-scores-tracker/,MEDIUM,False,TO_DO,design-exam-scores-tracker,"Array, Binary Search, Design, Prefix Sum"
3710,Maximum Partition Factor,https://leetcode.com/problems/maximum-partition-factor/,HARD,False,TO_DO,maximum-partition-factor,"Array, Binary Search, Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
3711,Maximum Transactions Without Negative Balance,https://leetcode.com/problems/maximum-transactions-without-negative-balance/,MEDIUM,True,TO_DO,maximum-transactions-without-negative-balance,"Array, Greedy, Heap (Priority Queue)"
3712,Sum of Elements With Frequency Divisible by K,https://leetcode.com/problems/sum-of-elements-with-frequency-divisible-by-k/,EASY,False,TO_DO,sum-of-elements-with-frequency-divisible-by-k,"Array, Hash Table, Counting"
3713,Longest Balanced Substring I,https://leetcode.com/problems/longest-balanced-substring-i/,MEDIUM,False,TO_DO,longest-balanced-substring-i,"Hash Table, String, Counting, Enumeration"
3714,Longest Balanced Substring II,https://leetcode.com/problems/longest-balanced-substring-ii/,MEDIUM,False,TO_DO,longest-balanced-substring-ii,"Hash Table, String, Prefix Sum"
3715,Sum of Perfect Square Ancestors,https://leetcode.com/problems/sum-of-perfect-square-ancestors/,HARD,False,TO_DO,sum-of-perfect-square-ancestors,"Array, Hash Table, Math, Tree, Depth-First Search, Counting, Number Theory"
3716,Find Churn Risk Customers,https://leetcode.com/problems/find-churn-risk-customers/,MEDIUM,False,TO_DO,find-churn-risk-customers,
3717,Minimum Operations to Make the Array Beautiful,https://leetcode.com/problems/minimum-operations-to-make-the-array-beautiful/,MEDIUM,True,TO_DO,minimum-operations-to-make-the-array-beautiful,"Array, Dynamic Programming"
3718,Smallest Missing Multiple of K,https://leetcode.com/problems/smallest-missing-multiple-of-k/,EASY,False,TO_DO,smallest-missing-multiple-of-k,"Array, Hash Table"
3719,Longest Balanced Subarray I,https://leetcode.com/problems/longest-balanced-subarray-i/,MEDIUM,False,TO_DO,longest-balanced-subarray-i,"Array, Hash Table, Divide and Conquer, Segment Tree, Prefix Sum"
3720,Lexicographically Smallest Permutation Greater Than Target,https://leetcode.com/problems/lexicographically-smallest-permutation-greater-than-target/,MEDIUM,False,TO_DO,lexicographically-smallest-permutation-greater-than-target,"Hash Table, String, Greedy, Counting, Enumeration"
3721,Longest Balanced Subarray II,https://leetcode.com/problems/longest-balanced-subarray-ii/,HARD,False,TO_DO,longest-balanced-subarray-ii,"Array, Hash Table, Divide and Conquer, Segment Tree, Prefix Sum"
3722,Lexicographically Smallest String After Reverse,https://leetcode.com/problems/lexicographically-smallest-string-after-reverse/,MEDIUM,False,TO_DO,lexicographically-smallest-string-after-reverse,"Two Pointers, Binary Search, Enumeration"
